zip,Tot_Srvcs,Tot_Benes,Avg_Mdcr_Alowd_Amt,age_65_plus,median_income,population,pct_bachelors_plus
00602,100.0,22,7.99666666665,7249.0,20260.0,37642.0,0.3319444934853995
00603,177.0,150,236.984596458,10169.0,17703.0,49075.0,0.4282645219930041
00612,252.0,212,64.6006392693,12949.0,22305.0,63312.0,0.4223749703721261
00623,1505.0,857,12.497475351664287,7879.0,23132.0,39406.0,0.37860209513996224
00637,31.0,11,87.486774194,5056.0,20568.0,22882.0,0.42917311861257357
00641,23.0,15,2.94,5013.0,17673.0,24299.0,0.41683823938567693
00646,419.0,282,80.33010016803,6007.0,31330.0,35926.0,0.40530656707127294
00674,219.0,110,101.45773812616666,8231.0,20088.0,39385.0,0.4331959976456739
00680,81.0,54,160.39940740966668,10109.0,16535.0,43173.0,0.4066965445570278
00683,271.0,109,92.8358910395,6891.0,18132.0,29547.0,0.41285994615068683
00693,60.0,41,134.293035715,10211.0,23791.0,55570.0,0.41511478963444676
00705,22.0,11,89.592272727,4964.0,22679.0,24401.0,0.47665294924554186
00716,1076.0,1035,89.03824540731176,6457.0,20184.0,27166.0,0.3717020432453878
00717,391.0,253,62.636515868,3498.0,14164.0,15029.0,0.40069555409342983
00725,1934.0,1454,97.18324754196153,15794.0,25786.0,77244.0,0.427424303522275
00727,785.0,56,18.25806966075,8808.0,33678.0,53258.0,0.35450924318251453
00728,448.0,235,10.606210847981817,6769.0,21239.0,38590.0,0.43288849674644314
00729,15.0,13,166.32,8017.0,26978.0,47826.0,0.4105505246514302
00730,376.0,230,75.6792335925,7235.0,17517.0,32267.0,0.3867824613429358
00736,79.0,56,86.06175356600001,8943.0,27158.0,45867.0,0.43406400187551286
00751,375.0,272,11.541653846153848,3982.0,20241.0,19570.0,0.47897066961815166
00757,480.0,85,163.00371135066,3100.0,22764.0,20048.0,0.47459666006227
00771,51.0,42,33.63646464666667,6376.0,23343.0,34964.0,0.40823240780404224
00777,82.0,65,133.13498691499998,5598.0,26052.0,37726.0,0.44072607753790993
00782,252.0,126,8.812222222222223,2906.0,16221.0,18639.0,0.4702503681885125
00783,25.0,12,89.8572,5842.0,21701.0,34205.0,0.4321068056007815
00784,65.0,32,74.7887962965,6228.0,19199.0,35917.0,0.4760133302332791
00791,375.0,253,104.10073348175,9856.0,26002.0,46537.0,0.450826326471441
00907,2183.0,1200,117.62269591796773,3997.0,40293.0,16607.0,0.23450598266103032
00909,246.0,194,68.86441285018181,1033.0,25778.0,5260.0,0.39194236926360726
00917,1346.0,193,40.87656564065714,4535.0,17086.0,18544.0,0.37253260793750437
00918,2513.0,1633,98.2821885407075,3484.0,35000.0,15976.0,0.19356908026621764
00920,138.0,70,56.504999999999995,3062.0,28562.0,17293.0,0.34087274388850813
00921,280.0,254,134.2379345505,5691.0,21419.0,33555.0,0.3831039628585641
00923,508.0,199,201.39385088670002,4493.0,18389.0,24760.0,0.40920948168311216
00924,2578.0,370,32.948137959,9073.0,21046.0,47080.0,0.3971826764573655
00925,44.0,33,96.4795454545,1101.0,13016.0,5556.0,0.25636588380716935
00926,447.0,270,96.65812470806924,18796.0,38432.0,93751.0,0.27380272846623666
00927,126.0,60,171.34812736,2909.0,40213.0,13766.0,0.15181018999905474
00949,64.0,42,8.6496,12638.0,31500.0,68031.0,0.4129685263221566
00953,38.0,28,6.42522727275,8781.0,32957.0,66079.0,0.3856297263707792
00956,172.0,108,9.9152014652,13504.0,27243.0,65841.0,0.4237498980340974
00957,2017.0,842,12.800710335571427,8349.0,28240.0,41009.0,0.42296918767507
00959,935.0,494,97.1861850044375,8219.0,31603.0,47721.0,0.3849641866913124
00960,41.0,19,126.36512195,38.0,-666666666.0,3405.0,0.573394495412844
00961,599.0,451,106.5295005681,6705.0,34141.0,29271.0,0.3681419084547845
00966,633.0,357,17.698814895708335,3869.0,51732.0,16451.0,0.2119024703240295
00968,2981.0,471,38.77444736908333,1115.0,55132.0,3554.0,0.1448321263989467
00969,5814.0,3710,14.025693975427847,8055.0,55929.0,41784.0,0.2605342538172093
00979,175.0,126,104.18035659739999,4326.0,34705.0,16890.0,0.2860554309284319
00985,610.0,486,73.45889963024706,7799.0,33270.0,32265.0,0.44992134242265336
00987,262.0,78,219.87020704845,8425.0,36396.0,54109.0,0.34551486538216153
01001,10083.0,1205,67.89466322188,3103.0,73398.0,16045.0,0.46469341161121985
01002,3962.0,2371,79.76156894794595,3122.0,74265.0,22992.0,0.2060263335584065
01003,109.0,78,121.68021957866667,4.0,-666666666.0,11989.0,0.25
01005,2572.0,643,61.6975157001625,683.0,97409.0,4837.0,0.5390946502057613
01007,1410.0,378,59.554035036142864,2619.0,99500.0,15368.0,0.39206893519739733
01010,488.0,356,36.64978613828571,751.0,88438.0,3699.0,0.44002916514764856
01020,2242.0,1633,82.30419568755526,5566.0,67617.0,30417.0,0.535779408494552
01027,1420.0,1120,82.33101443058332,3848.0,69337.0,17711.0,0.44723837209302325
01028,14394.0,4307,65.34978717806732,2581.0,100610.0,16273.0,0.4075342465753425
01030,1184.0,159,39.806951014,1855.0,87324.0,12561.0,0.5369452703446757
01040,139055.0,4374,59.45678563365432,5220.0,49007.0,38210.0,0.4757217593489634
01053,4952.0,1662,81.6482666936111,570.0,60875.0,1885.0,0.40959170447180815
01056,195.0,151,73.79484969175,3819.0,76395.0,20883.0,0.505688429217841
01060,5926.0,2466,80.93430160471,2453.0,79604.0,14724.0,0.18071021481806226
01062,1674.0,1574,136.9823913144706,2195.0,87409.0,9491.0,0.31061022539857064
01069,2509.0,2058,99.54756213074194,1727.0,71439.0,8516.0,0.49568567026194144
01073,2029.0,236,335.57861609763336,1346.0,114531.0,6185.0,0.4015714589084731
01075,4994.0,1836,69.82881475364583,3526.0,92740.0,17115.0,0.36269517990495587
01085,5532.0,938,87.66524423735714,6491.0,78901.0,41592.0,0.45335602595468566
01089,7254.0,1680,82.24255034559091,3884.0,67297.0,28755.0,0.44897860158183317
01095,3997.0,455,38.80028232876923,2759.0,126689.0,14673.0,0.33368091762252344
01103,1838.0,1326,71.9470902152111,280.0,21288.0,2245.0,0.34022988505747126
01104,11955.0,8899,84.99178472416591,2721.0,47413.0,22606.0,0.5228999651446498
01105,184.0,154,100.85955944116667,1204.0,23948.0,12045.0,0.4836101719829487
01106,1191.0,719,90.92754720187499,2973.0,137597.0,16019.0,0.2597100411669948
01107,41157.0,23386,110.57352487906748,904.0,30825.0,12443.0,0.4694501018329939
01108,694.0,634,125.48636551041429,2615.0,48465.0,26198.0,0.5258116324423541
01109,91.0,56,119.8928767125,3123.0,42928.0,31301.0,0.5045457144490822
01118,358.0,328,85.87037762071428,1916.0,78354.0,15112.0,0.4542620555284949
01128,130.0,31,28.657063353999998,447.0,77050.0,3063.0,0.48041529023124113
01129,789.0,764,84.14632966722222,1271.0,80352.0,6486.0,0.5408496732026143
01151,5362.0,2939,96.03744032055,1188.0,51410.0,9467.0,0.5509058842392176
01201,37556.0,17400,117.13827047109152,7851.0,67262.0,45188.0,0.4959623746561363
01220,3273.0,2152,70.900804686475,1668.0,54677.0,8149.0,0.5777465228942023
01230,13893.2,1429,380.783579105,1826.0,73884.0,9095.0,0.3651081858072326
01238,12.0,12,6.5291666667,1458.0,77679.0,5928.0,0.43618843683083514
01247,2481.0,1491,142.28922497554117,2848.0,53692.0,15279.0,0.5491141823578518
01301,9651.5,5712,103.32156686189167,3795.0,53536.0,17880.0,0.43339573193560466
01420,5214.0,3750,152.10146029578956,5075.0,65599.0,41661.0,0.5356836690955851
01432,2818.0,1365,101.97454306744,1133.0,99375.0,8118.0,0.40501185235353876
01434,26.0,26,111.40653846250001,207.0,106875.0,1763.0,0.4610436025732666
01440,906.0,631,56.491127945581255,3441.0,57289.0,21231.0,0.563362994783676
01451,1120.0,938,88.43059455576923,716.0,199191.0,5362.0,0.17950108459869848
01452,273.0,260,61.98635199061429,750.0,114922.0,4338.0,0.5086743044189853
01453,11464.0,9054,64.59614796531636,6883.0,75954.0,43550.0,0.46883571361013904
01462,556.0,411,55.5588189042125,1884.0,106473.0,11765.0,0.43761215456394303
01463,279.0,222,86.3179771365,1784.0,124052.0,11667.0,0.44688291330037383
01501,227.0,199,96.52556858633334,3041.0,101992.0,16763.0,0.41456445424116256
01507,527.0,499,45.44399921242857,1686.0,113896.0,13338.0,0.4704200571805586
01510,251.0,191,51.44087724533333,2023.0,89888.0,15347.0,0.44628024557602025
01518,91.0,91,50.04957700566666,276.0,102500.0,3047.0,0.4224343675417661
01520,463.0,49,39.862073434,2451.0,141508.0,16893.0,0.2613795518207283
01523,38194.0,9374,175.303863200125,1426.0,111506.0,8395.0,0.37134550153448553
01532,2810.0,438,74.333217236,2200.0,160801.0,15647.0,0.25679978167925044
01536,200.0,189,72.4829081198,1052.0,103793.0,7282.0,0.3995751255310931
01545,3939.0,2302,75.97132107138235,4741.0,127088.0,38734.0,0.25165118101421696
01550,716.0,584,94.00680049124999,2244.0,55182.0,17669.0,0.5409212686889638
01562,32.0,26,56.483999999999995,2503.0,76225.0,11955.0,0.6095165338862818
01566,3354.0,2871,81.86121564434782,1409.0,122844.0,6795.0,0.38400488400488403
01570,268.0,127,57.22282382783333,2746.0,70644.0,17671.0,0.5669297553275454
01581,17448.9,3284,101.67564377302038,2672.0,133145.0,21360.0,0.21450763204106443
01583,507.0,174,102.024104932,1539.0,97736.0,7476.0,0.4119772844605059
01585,2516.0,1074,59.092851160875,1130.0,69767.0,4841.0,0.5473631592101974
01588,1115.0,183,43.977193978428566,1321.0,88487.0,10468.0,0.5570224719101123
01590,3504.0,248,45.71848799033334,1494.0,138750.0,9268.0,0.4285498717368342
01602,521.0,161,119.13707036425,3978.0,86128.0,25869.0,0.40834465579710144
01603,3074.0,378,43.43291180223077,2381.0,58797.0,20678.0,0.5351438823612186
01604,1850.0,762,190.12260655490908,4911.0,68823.0,40724.0,0.4530270679798884
01605,37153.0,15060,103.66838906138358,3165.0,51360.0,30590.0,0.48514851485148514
01606,4971.0,1658,78.39153611477609,2819.0,82640.0,22636.0,0.43902892178113584
01608,17914.0,8206,65.13760132943824,223.0,41319.0,5080.0,0.3529219719229513
01610,12609.0,1473,48.96712251861666,2051.0,39570.0,27033.0,0.4693567332273889
01612,271.0,243,104.74678124999998,746.0,130787.0,5013.0,0.30950901180857676
01701,2726.0,899,62.06977817652424,5646.0,124532.0,32973.0,0.2854773160819441
01702,124071.0,8658,86.40256220711979,4408.0,76636.0,38898.0,0.3739956172388605
01720,3897.0,892,79.72561666520001,3136.0,151339.0,23081.0,0.16232992664116871
01721,8511.0,718,51.24089510889474,2803.0,124311.0,18634.0,0.3059583632447954
01730,406.0,263,72.23222963959999,1810.0,143424.0,14408.0,0.211327468617179
01742,19809.0,11066,170.08697002328097,3233.0,183657.0,18311.0,0.15931910887982428
01745,265.0,20,39.833018868,36.0,162350.0,554.0,0.11764705882352941
01746,112.0,13,66.242321429,2497.0,149614.0,14902.0,0.2393211289092296
01747,50.0,37,73.46809523666666,946.0,120750.0,6021.0,0.4124748490945674
01749,8505.0,534,44.443808904899996,3362.0,103086.0,19947.0,0.37875145937779
01752,1973.0,1198,111.69650737041201,5256.0,94199.0,41391.0,0.4234605890508234
01757,22731.0,10391,174.17784372533305,4754.0,93100.0,30411.0,0.43285569945806923
01760,19479.0,2879,122.6541122131,5597.0,133623.0,36274.0,0.2331183611532625
01772,2108.0,1458,50.76096511138781,1126.0,188000.0,9867.0,0.21179464152073044
01773,1730.9,374,366.0988023922334,1031.0,185288.0,5216.0,0.08025855103689739
01776,5677.0,1247,63.41738308986207,2435.0,234427.0,18926.0,0.1258630267439092
01778,255.0,94,129.9372596135,2305.0,207721.0,14070.0,0.1623860811930406
01801,5196.0,3889,48.741408228394285,5332.0,104780.0,40992.0,0.3835532162143687
01803,5863.0,3118,68.4203550568225,4646.0,134189.0,26004.0,0.32103746397694527
01810,27130.0,1308,75.53508247307391,5140.0,162694.0,35612.0,0.16926566487099517
01821,1488.0,959,63.536358520300006,4571.0,138397.0,30854.0,0.4175321793164669
01824,12989.0,6217,93.3655716306418,4320.0,137778.0,26612.0,0.29931575876518324
01830,6765.0,5375,99.54134151324118,3787.0,72195.0,26885.0,0.5062345479952703
01833,443.0,358,85.55800629966666,1305.0,148810.0,8389.0,0.34062927496580025
01834,125.0,125,124.16571589366667,1263.0,131952.0,6742.0,0.4175352544451257
01841,86.0,48,119.574059785,4161.0,51574.0,52738.0,0.5183776932826363
01843,8698.0,5290,89.27587293460758,2311.0,72630.0,28352.0,0.5133908561183326
01844,8865.0,6370,99.26323216932,8173.0,93739.0,52780.0,0.5010994977602823
01845,16109.1,5261,91.26880304812632,3947.0,131852.0,31624.0,0.2803947304457732
01851,397.0,148,87.6907575765,2825.0,79330.0,32323.0,0.41504854368932037
01852,3668.0,2821,89.45625604155101,4469.0,76272.0,36546.0,0.47035915188230204
01854,91273.0,5751,104.50960282810695,3124.0,66645.0,29062.0,0.47482658312821663
01863,12317.0,4946,97.636446383096,1656.0,128682.0,9570.0,0.41133004926108374
01867,528.0,429,90.64946909125,4567.0,154505.0,25443.0,0.26301141107709436
01876,5434.0,1157,61.34977056383334,5178.0,120891.0,30817.0,0.4281894576012223
01880,180.0,153,113.66083674900001,4414.0,125707.0,27026.0,0.3110486985305181
01886,97.0,90,89.3984666666,2859.0,174424.0,24524.0,0.19591659426585578
01887,2404.0,496,60.11482777714286,3073.0,151034.0,23191.0,0.4040847011652675
01890,2199.0,1674,92.5323155254,3324.0,208531.0,22809.0,0.16964635260341904
01901,2607.0,1409,79.35988140762143,454.0,20699.0,1658.0,0.4346938775510204
01902,1448.0,440,109.492504819,5583.0,59445.0,51931.0,0.45986686964568224
01904,937.0,631,104.51684812299999,3020.0,94809.0,20078.0,0.4552014861388968
01906,2155.0,1127,75.37920794755384,5213.0,96064.0,28566.0,0.5066295781177561
01907,4137.0,687,51.388657724194736,2458.0,116161.0,15208.0,0.26352451601230326
01913,1119.0,616,63.77260856321052,2650.0,91010.0,17279.0,0.41271936636123624
01915,22153.0,11759,97.88067413495168,5994.0,98474.0,41611.0,0.35323243319169856
01921,72.0,63,88.32,1562.0,203750.0,8234.0,0.18938356164383563
01923,9145.0,4705,68.7984293857,4931.0,116636.0,27734.0,0.3814686325527609
01930,5633.0,4254,93.95406945264999,6938.0,84465.0,29830.0,0.4507513245895944
01940,1172.0,835,71.2603418371579,2132.0,157955.0,13072.0,0.30707070707070705
01944,2736.0,1137,45.719454343980956,1068.0,209052.0,5386.0,0.13448909902810613
01945,6647.0,1767,61.30410187914571,3896.0,163561.0,20373.0,0.17274027654791907
01949,67.0,66,103.04968325933334,1672.0,168245.0,9668.0,0.4106756756756757
01950,34493.0,15924,83.64917959376102,3418.0,127306.0,18356.0,0.27069418386491556
01951,1468.5,263,335.6198373815667,647.0,163077.0,2896.0,0.30043290043290044
01960,34549.0,6420,97.9945827653619,9852.0,91032.0,54057.0,0.4602400039834686
01969,227.0,56,29.276952725,1143.0,135396.0,6175.0,0.37970575508437904
01970,4534.0,2789,78.80105311205556,6445.0,79267.0,44435.0,0.36959158916296
01982,2078.0,1747,36.719538806772725,1324.0,139250.0,7612.0,0.26806659099508134
01983,382.0,28,39.79947644,1247.0,162734.0,6532.0,0.18813993174061433
01984,1348.0,282,41.734055382815384,549.0,181982.0,4933.0,0.23794081880826914
02019,5066.6,1092,206.1519222557875,2000.0,116152.0,17025.0,0.46522506619594
02021,1358.0,428,91.43976989936364,3806.0,130134.0,24293.0,0.2667501565435191
02025,1387.0,536,110.17222752033334,1100.0,178013.0,8330.0,0.21368272951107983
02026,15352.0,3790,68.690285852315,4066.0,118877.0,25150.0,0.33093797276853254
02032,800.0,734,42.479661081342854,722.0,170174.0,4847.0,0.2807017543859649
02035,3109.0,1756,117.329623927375,2849.0,104350.0,18476.0,0.31089466656193543
02038,2948.0,604,59.48881182330769,3873.0,138062.0,32777.0,0.33025424868839964
02043,7183.0,3534,82.6595660401613,4274.0,170326.0,24143.0,0.1836028402649323
02045,278.0,278,44.98333333333333,2225.0,128022.0,10116.0,0.3771651622346914
02048,2115.0,1383,75.2913225254375,2959.0,125506.0,23831.0,0.35468245425188377
02050,182.0,53,112.6356044,4357.0,118633.0,25915.0,0.37213027229044315
02052,5183.0,892,56.39297704585,1576.0,215099.0,12844.0,0.14560669456066946
02053,1756.0,1396,79.12132960912308,1690.0,165614.0,13164.0,0.2925207152202355
02056,6652.7,1082,135.5055444137,1468.0,182716.0,11527.0,0.3281962766613241
02061,7585.0,1294,73.06928714732223,1477.0,179777.0,11281.0,0.24846881959910913
02062,14368.0,9846,99.25162750237476,4511.0,98653.0,31343.0,0.32588163937267134
02067,203.0,119,82.819830674,2832.0,181545.0,18473.0,0.18410240202275602
02072,2983.0,1751,77.56010229432,5072.0,98145.0,29051.0,0.4365751512331317
02081,3910.0,2554,120.11968089808107,2740.0,141599.0,19990.0,0.31381971748944226
02090,466.0,465,102.47469755105556,2203.0,192887.0,16149.0,0.18795776657471702
02093,4246.0,551,43.9210766065,2011.0,151833.0,12173.0,0.3456221198156682
02108,1477.0,1291,100.44731131766522,809.0,170379.0,4218.0,0.19966887417218543
02109,2614.0,882,56.86398913953334,477.0,162179.0,3559.0,0.14317602040816327
02110,5408.0,4936,38.16041440639319,742.0,126157.0,2337.0,0.10960281548516843
02111,28398.0,16509,114.85306337492804,1010.0,72321.0,8417.0,0.19780007719027404
02114,135114.0,83872,120.7660357563786,1356.0,121418.0,13356.0,0.10604322893692104
02115,149115.0,41793,119.5941851120213,2039.0,51454.0,27838.0,0.20397408207343412
02116,3247.0,2484,43.53202221677656,3047.0,131648.0,22286.0,0.1354878048780488
02118,31561.0,19265,91.94592420742919,3299.0,74155.0,28392.0,0.25404376784015226
02119,2569.0,513,71.25302079016666,3498.0,37158.0,26821.0,0.4179764243614931
02120,12649.0,11706,37.15250356939675,974.0,51698.0,14364.0,0.3403514086640412
02122,436.0,228,71.459086363,2874.0,81025.0,24705.0,0.3926836079307456
02124,7590.0,3716,63.4813845742925,6610.0,72189.0,55336.0,0.4585326740612054
02125,93.0,84,40.9396373628,3585.0,64983.0,31903.0,0.4117125897049703
02126,593.0,198,107.64264355600001,3351.0,66689.0,24994.0,0.5599908759124088
02127,580.0,408,79.5296209425,2810.0,145357.0,36175.0,0.22231376587710264
02128,837.0,538,94.30307399773332,2887.0,84023.0,45357.0,0.372255969206712
02129,2252.0,1015,88.42476831055,2296.0,146815.0,19832.0,0.20138426727006523
02130,11050.0,3091,108.84333511383684,4518.0,114933.0,41479.0,0.19513791491351098
02131,2250.0,1126,107.09468247295239,3984.0,101566.0,31637.0,0.3206990855482437
02132,1953.0,1595,85.36793234398334,4654.0,132457.0,26488.0,0.2408038315311312
02134,1873.0,274,53.1503454776,910.0,80027.0,17969.0,0.15870557548092598
02135,21720.0,11068,102.27197983065781,4177.0,87603.0,44480.0,0.1923466047729572
02136,721.0,377,69.09272592192858,5508.0,91579.0,39498.0,0.43691563481462764
02138,33386.0,17961,78.37193137784134,4739.0,118320.0,38006.0,0.09803158122431321
02139,5914.0,3606,85.48599340512354,3657.0,117124.0,39856.0,0.15603606299801728
02141,293.0,134,82.11010885033333,1296.0,103451.0,14402.0,0.1742750502440425
02142,665.0,49,31.2705110275,278.0,150294.0,4474.0,0.06615001383891503
02143,848.0,467,72.4045962067,2554.0,118440.0,25329.0,0.18176882834863292
02144,1807.0,534,53.95625860544445,2211.0,133627.0,25022.0,0.17719618148664593
02145,304.0,211,83.2532621899,2320.0,113469.0,27692.0,0.28169547714894627
02148,2824.0,1932,83.29484726771429,7175.0,90295.0,65463.0,0.36941081688468635
02149,7857.3,1662,118.57885939816667,4887.0,77796.0,48685.0,0.5141039174290406
02150,733.0,419,55.59497011162858,3416.0,70968.0,39875.0,0.41557337669536937
02151,4323.0,694,67.68015329626667,7531.0,78882.0,60592.0,0.5167308862299737
02155,4791.0,2651,82.60033784258644,7994.0,115048.0,63873.0,0.3176297467659397
02169,34849.0,12419,90.76998934681,8350.0,86335.0,60938.0,0.3716646031678265
02176,18979.0,12473,66.97146838830491,4851.0,126305.0,29477.0,0.27201063293459826
02180,10792.0,4623,96.4829785535643,3574.0,112935.0,22992.0,0.3798766783841411
02184,10834.0,3492,68.21249144285714,5677.0,120593.0,38748.0,0.39949321266968324
02186,8802.0,1773,85.65668069833181,4090.0,170144.0,28683.0,0.22201695283633993
02188,8059.0,2804,57.666217490585,3070.0,100650.0,15313.0,0.456692242114237
02189,2891.0,2207,42.83367714846666,2078.0,87314.0,15567.0,0.45067579427769
02190,50755.0,21269,149.68327304023438,2783.0,95891.0,18516.0,0.41224987448899086
02199,166.0,94,141.84643784666667,151.0,111786.0,1221.0,0.06716417910447761
02210,8742.0,2624,171.0474796615652,433.0,179643.0,5706.0,0.0520299566417028
02215,64533.0,42783,92.53370356115217,614.0,64138.0,24522.0,0.11279117286473232
02301,24145.0,11179,79.65922159932184,7845.0,70837.0,69225.0,0.5156925176256538
02302,3002.0,2478,87.93068543959347,4616.0,80702.0,35488.0,0.5556848404255319
02324,5056.0,1256,57.18160354174999,4417.0,110625.0,25819.0,0.45910750286056773
02330,3482.0,444,38.76108527866666,2304.0,69629.0,11641.0,0.5750599520383693
02332,2849.0,1797,73.00224383828,3278.0,148505.0,16041.0,0.20633523977122745
02333,3696.0,2976,51.178796370602434,2080.0,122693.0,14382.0,0.5214019242096996
02339,3841.0,1159,88.8856608309,1985.0,163613.0,14773.0,0.2961273209549072
02341,1316.0,1290,98.88545513533333,1740.0,117708.0,10513.0,0.4767926812861563
02347,2334.0,582,87.30949002066666,1737.0,119712.0,11625.0,0.43142608911505526
02351,138.0,134,71.73,1825.0,120535.0,17003.0,0.4559374219855205
02356,2698.0,1245,85.38621582729259,2586.0,116875.0,12201.0,0.3240698208543868
02359,2447.0,984,70.51643152881579,2903.0,140052.0,18330.0,0.40243041944335556
02360,35578.0,18049,81.69924177991176,13450.0,107067.0,61412.0,0.40520286907183384
02364,4827.0,3966,44.50463490733425,2451.0,111490.0,13702.0,0.3938887797209668
02368,3670.0,1084,45.288842217605264,4837.0,95207.0,34747.0,0.42853102779573365
02420,948.0,803,52.25819563331111,2689.0,221458.0,16356.0,0.10720175920835624
02421,29564.0,13421,65.71570674190278,3361.0,200294.0,17865.0,0.10662892191554611
02445,21393.0,8108,79.17316991104268,2990.0,132970.0,22124.0,0.12350119904076738
02446,10397.0,4088,140.67277695593467,4355.0,116644.0,31517.0,0.10640105740181269
02451,22042.0,5736,715.058551730098,3041.0,117932.0,18379.0,0.29295426452410384
02452,4026.0,1482,76.13173977475,2276.0,106674.0,15830.0,0.3586632844380721
02453,2718.0,2167,102.032476383,3877.0,111294.0,30365.0,0.2644840991054283
02458,3217.0,357,53.03528026390909,1746.0,133936.0,12706.0,0.1892686112320418
02459,939.0,313,68.88958937857143,3928.0,210785.0,19182.0,0.09595724907063197
02461,253.0,253,77.621378743,1072.0,191711.0,7049.0,0.08508508508508508
02462,20542.0,16516,133.2232739017446,324.0,136375.0,1438.0,0.26373626373626374
02464,82.0,40,132.92821820333333,437.0,126346.0,3440.0,0.16557313778463914
02465,503.0,102,111.41795149566667,1744.0,178333.0,11823.0,0.15183184593705965
02467,19593.0,6242,62.105843182813544,2858.0,171250.0,21709.0,0.11434024464301205
02472,1603.0,682,29.887954658333335,5447.0,117584.0,35300.0,0.2317992533026996
02474,1408.0,328,85.6230705953846,3568.0,134169.0,28167.0,0.19074921705613104
02476,2806.0,650,127.0023659176316,3154.0,138959.0,17739.0,0.17207040296433534
02478,1212.0,426,83.41378837466667,4158.0,164720.0,26964.0,0.13898573692551505
02481,6583.0,2566,90.66966569911853,1969.0,250001.0,17100.0,0.07011393514460999
02482,40007.0,3478,111.55157978836665,1814.0,230625.0,11004.0,0.12403513441575725
02492,6970.0,3392,57.46271075922106,2959.0,207844.0,21192.0,0.1182716413508332
02493,1471.0,962,95.12676791475455,1997.0,250001.0,11759.0,0.12120817601874756
02494,943.0,440,114.36776397003078,1626.0,203690.0,10765.0,0.16093913955928646
02532,3726.0,1793,80.7327294615294,3929.0,82782.0,13092.0,0.44056014507354424
02534,275.0,239,114.93338819811112,368.0,163053.0,1460.0,0.2794258373205742
02539,2452.0,1372,91.6447787061,742.0,79127.0,5159.0,0.4572019653478148
02540,18740.0,7723,50.67200023415414,2796.0,85117.0,8615.0,0.26204184805504843
02554,2170.9,1298,157.07879459237057,1922.0,136887.0,13861.0,0.3423635248415457
02557,896.0,650,139.110832875,553.0,92022.0,1924.0,0.43453510436432635
02563,1588.0,1163,79.11754891042857,2841.0,118550.0,10168.0,0.3631443298969072
02571,500.0,372,125.298171228,2849.0,82591.0,10530.0,0.49395910780669144
02601,114808.4,32891,116.47806334296418,2283.0,63432.0,17178.0,0.5107348294579924
02630,6816.0,1095,49.1708645829375,456.0,135735.0,1922.0,0.27117486338797814
02632,48.0,47,70.17,2854.0,114936.0,11929.0,0.40571174574952773
02646,24.0,22,4.35545454545,837.0,70980.0,1950.0,0.20711785297549593
02648,1523.0,1158,71.10429844985714,1365.0,130177.0,7774.0,0.3929367392422424
02649,10689.0,3128,120.83583761000001,4177.0,90465.0,15144.0,0.45504817762882277
02653,4607.0,526,84.58962515433333,2649.0,89375.0,6322.0,0.28705297379996175
02655,1043.0,231,40.904026432,1106.0,95563.0,3441.0,0.2888970051132213
02660,6324.0,1938,66.56015815241875,2295.0,85963.0,6604.0,0.4148838910221247
02664,155.0,49,38.343346153666666,2810.0,76448.0,9282.0,0.5036101083032491
02667,23.0,23,8.01083333335,1236.0,97438.0,3890.0,0.3241032095657646
02703,14474.0,2929,72.50999272525807,6186.0,91458.0,46356.0,0.4705305121128488
02719,7529.0,2727,90.9945872115,3034.0,86676.0,15899.0,0.5186900430036387
02720,25243.0,10895,94.77527915670956,4418.0,60076.0,30558.0,0.5051429567642957
02721,17613.0,8751,72.19904398245204,3879.0,51958.0,26807.0,0.5011688449686537
02723,1578.0,510,35.905497001,1878.0,43579.0,17164.0,0.5759077317385732
02724,7110.0,5298,448.1228683312169,2414.0,46120.0,18445.0,0.5175303705981854
02725,213.0,201,78.60770415371428,327.0,129235.0,2359.0,0.4997217584863662
02726,154.0,37,72.690430851,3218.0,103508.0,15907.0,0.45084491800549403
02739,1088.0,257,82.1336104205,1564.0,110179.0,6511.0,0.33882535375072687
02740,49499.0,2641,114.83069828987674,6401.0,51599.0,46623.0,0.5106940758975671
02747,11802.0,7530,65.8664820609803,2809.0,94831.0,21383.0,0.4414010867968865
02748,2914.0,287,37.00608152233333,2829.0,105108.0,11431.0,0.3839067702552719
02760,7284.0,1176,64.01235293268572,4011.0,104360.0,29149.0,0.4108327368169888
02762,1091.0,887,60.67320743579166,1808.0,99720.0,9814.0,0.4120835536753041
02766,8528.0,1878,49.60969654921212,2572.0,112284.0,19177.0,0.41941639500675837
02767,6003.0,3367,83.45915814452162,2621.0,110573.0,15432.0,0.41374242145875434
02771,154.0,152,80.13540158962499,2410.0,108479.0,15475.0,0.4098849969273988
02780,91926.0,5523,89.53941105414623,6900.0,68948.0,51915.0,0.545104942450914
02790,669.0,567,60.054779883076925,3506.0,90691.0,16431.0,0.4859918118327045
02806,127.0,127,116.107698805,2382.0,145028.0,17121.0,0.19231774235693755
02809,3630.0,1830,52.48842127653,3711.0,91382.0,22420.0,0.38489304812834224
02814,179.0,167,64.3799406525,1102.0,103605.0,7444.0,0.4934100612585855
02816,3544.0,845,52.64042255652001,5082.0,94026.0,33148.0,0.4837003321441752
02818,4830.0,3589,72.18172314150613,3428.0,120219.0,19876.0,0.30806076365129326
02828,689.0,24,84.398708273,1861.0,92340.0,7263.0,0.44224016853932585
02832,197.0,195,121.2060901725,685.0,102643.0,4887.0,0.49139690871974334
